id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1283353,Rental unit in New Orleans · ★4.74 · 2 bedrooms · 3 beds · 1 bath,5316723,Gabrielle,,St. Claude,29.96774,-90.03713,Entire home/apt,99,2,501,2023-08-20,4.05,1,84,49,"20STR-02145, 19-OSTR-00000"
1295314,Home in New Orleans · ★4.88 · 3 bedrooms · 4 beds · 3.5 baths,4880969,Alice,,Bywater,29.96304,-90.04044,Entire home/apt,134,30,25,2022-07-14,0.21,2,57,0,
1313719,Rental unit in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,6132575,Joshua,,Bayou St. John,29.97527,-90.08379,Entire home/apt,205,1,20,2023-07-16,1.82,1,111,20,"23-NSTR-16704, 23-OSTR-16082"
1316954,Rental unit in New Orleans · ★4.43 · 1 bedroom · 1 bed · 1 bath,7054805,Eric,,Central City,29.93423,-90.08124,Entire home/apt,208,30,15,2019-04-15,0.13,1,358,0,
1331004,Rental unit in New Orleans · ★4.76 · 3 bedrooms · 6 beds · 2 baths,323664718,Nichole,,Treme - Lafitte,29.96586,-90.06397,Entire home/apt,245,30,136,2023-07-30,1.17,32,106,18,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1352100,Rental unit in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,7338169,Susan,,Bywater,29.96197,-90.04433,Entire home/apt,180,3,276,2023-06-29,2.29,1,331,23,"20RSTR-31016, 20-OSTR-31012"
1377824,Home in New Orleans · ★4.94 · 1 bedroom · 2 beds · 1 bath,5640348,Maria,,St. Claude,29.96879,-90.046,Entire home/apt,75,30,50,2021-09-14,0.41,1,83,0,
1419885,Bed and breakfast in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 private bath,7645369,Karen,,Algiers Point,29.95371,-90.04773,Private room,99,30,438,2023-08-04,3.79,2,265,45,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1437652,Home in New Orleans · ★4.75 · 1 bedroom · 1 bed · 1 private bath,7722683,Madison,,Black Pearl,29.94086,-90.13441,Private room,61,6,100,2023-06-27,0.83,1,38,2,"19STR-12755, 19-ostr-0000"
1450713,Cottage in New Orleans · ★4.57 · 2 bedrooms · 2 beds · 2.5 baths,7785342,Mamie,,Central City,29.936187,-90.080474,Entire home/apt,399,3,79,2023-05-21,0.66,1,323,2,"20-RSTR-12345, 21OSTR-08615"
1452644,Home in New Orleans · ★4.80 · Studio · 6 beds · 1 bath,7793229,Rashida,,Holy Cross,29.95697,-90.02314,Entire home/apt,90,30,233,2020-12-04,2.62,1,0,0,"19STR-23125, 19-OSTR-00000"
1466244,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 private bath,7835894,Mary,,Uptown,29.93099,-90.10839,Private room,100,30,89,2020-01-20,0.74,1,364,0,19STR-20132
1470392,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,375,90,20,2020-02-26,0.27,1,87,0,17STR-03646
1546854,Guesthouse in New Orleans · ★4.58 · 1 bedroom · 1 bed · 1 bath,8241996,Alex,,Irish Channel,29.92554,-90.08017,Entire home/apt,90,2,40,2023-06-23,2.01,2,136,22,"17STR-04335, 17-ostr-04335"
1602821,Hostel in New Orleans · ★4.88 · 1 bedroom · 4 beds · 1 private bath,8540704,Auberge NOLA,,Central City,29.93783,-90.07861,Private room,146,30,9,2014-04-08,0.07,4,151,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1614892,Bed and breakfast in New Orleans · ★4.97 · 1 bedroom · 2 beds · 1 private bath,8596036,Laura,,City Park,29.980228,-90.090805,Private room,135,2,31,2023-04-23,0.26,2,239,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1621961,Home in New Orleans · 2 bedrooms · 5 beds · 1 bath,8626766,Jeanne,,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,90,30,0,,,1,0,0,
1661090,Home in New Orleans · ★4.95 · 1 bedroom · 2 beds · 2 baths,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,146,3,230,2023-08-27,1.90,1,314,23,"22-RSTR-05747, 22-OSTR-05659"
1665035,Home in New Orleans · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,1832077,Brian,,Holy Cross,29.958844605125293,-90.02075282611199,Private room,49,2,143,2023-07-21,1.19,4,115,7,"20-RSTR-26702, 20-OSTR-26700"
1665262,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,4844670,Mia,,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,278,1,82,2023-04-19,0.69,2,81,4,"22-CSTR-22886, 23-OSTR-01224"
1695768,Rental unit in New Orleans · ★4.77 · 3 bedrooms · 9 beds · 1 private bath,8955981,Brian,,Marigny,29.96504,-90.0603,Private room,104,2,474,2023-08-20,4.00,1,236,53,"17STR-08217, 19-OSTR-0000"
1718222,Rental unit in New Orleans · ★4.78 · 2 bedrooms · 2 beds · 1 bath,4844670,Mia,,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,289,30,23,2021-12-10,0.19,2,180,0,City registration pending
1735922,Rental unit in New Orleans · ★4.57 · 2 bedrooms · 4 beds · 1.5 baths,4580360,Jarrod,,Mid-City,29.96803,-90.08577,Entire home/apt,170,30,111,2023-02-24,0.94,2,180,7,"19STR-21967, 20-OSTR-01855"
1738168,Home in New Orleans · ★4.87 · 4 bedrooms · 4 beds · 2.5 baths,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,350,30,182,2023-07-22,1.53,2,347,5,17STR-04505
1740021,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,122,30,11,2020-03-03,0.10,1,308,0,17STR-10015
1838738,Townhouse in New Orleans · ★4.91 · 2 bedrooms · 3 beds · 2 baths,9614177,Wayne,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,237,2,241,2023-08-21,2.01,1,231,37,"19STR-23792, 20-OSTR-20611"
1936935,Rental unit in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,95,30,45,2022-07-29,0.38,1,365,0,"18STR-16786, 20-OSTR-0472"
1953034,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,2146138,Kathleen,,Marigny,29.96481,-90.05273,Entire home/apt,86,3,268,2023-08-28,2.27,1,59,36,20-ostr-02561
1960306,Rental unit in New Orleans · ★4.68 · 1 bedroom · 1 bed · 1 bath,4981655,Jim,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,47,2,398,2023-08-27,3.35,13,302,66,"22cstr-09731, 20ostr-01286"
2032979,Bed and breakfast in New Orleans · ★4.05 · 1 bedroom · 1 bed · 1 shared bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,108,30,22,2023-08-04,0.19,13,285,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2041350,Bungalow in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 1 bath,2339252,Allison,,Bywater,29.96104,-90.03756,Entire home/apt,325,2,91,2023-04-03,0.77,1,306,3,"23STR-23010, 23-OSTR-11111"
2055430,Home in New Orleans · ★4.91 · 1 bedroom · 2 beds · 1 bath,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,196,1,431,2023-07-22,3.71,1,0,25,"22-RSTR-15200, 20-OSTR-00993"
2055943,Townhouse in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,861540,Haiyan,,Central City,29.93238,-90.08933,Private room,70,30,140,2023-07-04,1.20,1,4,16,"23-ISTR-12962, 23-OSTR-12479"
2065921,Bed and breakfast in New Orleans · ★4.62 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,80,30,66,2023-07-30,1.93,13,278,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2131627,Rental unit in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 bath,9150936,Michael,,Lower Garden District,29.93412,-90.07079,Entire home/apt,62,30,124,2023-03-31,1.06,1,258,2,17STR-07048
2159266,Condo in New Orleans · ★4.41 · 2 bedrooms · 2 beds · 1 bath,5480237,Raymond,,Treme - Lafitte,29.96329,-90.0675,Entire home/apt,159,1,247,2023-07-23,2.14,4,48,1,"23STR-11239, 23OSTR-11239"
2166380,Rental unit in New Orleans · ★4.75 · 3 bedrooms · 3 beds · 2 baths,11054506,Paul,,Seventh Ward,29.96995,-90.06314,Entire home/apt,175,30,180,2020-03-14,1.54,1,365,0,"Application Submitted to the city, waiting on review"
2170610,Home in New Orleans · ★4.98 · 8 bedrooms · 10 beds · 5.5 baths,1410898,Jeff,,St. Claude,29.9635,-90.03526,Entire home/apt,1493,3,130,2023-08-01,1.63,1,253,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177238,Bed and breakfast in New Orleans · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,93,30,46,2023-08-27,0.43,13,318,16,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177885,Bed and breakfast in New Orleans · ★4.59 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,82,30,66,2023-07-26,0.61,13,294,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177946,Bed and breakfast in New Orleans · ★4.35 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,101,30,19,2022-10-11,0.17,13,282,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177994,Bed and breakfast in New Orleans · ★4.31 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,113,30,27,2023-08-02,0.24,13,296,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2180692,Cottage in New Orleans · ★4.83 · 1 bedroom · 2 beds · 1 bath,3725969,April,,Treme - Lafitte,29.97029,-90.07163,Entire home/apt,86,2,545,2023-08-18,4.67,2,94,54,"22-rstr-11531, 22-ostr-11373"
2185863,Home in New Orleans · ★4.90 · 3 bedrooms · 5 beds · 2 baths,4778357,Ronald,,Marigny,29.96623,-90.05149,Entire home/apt,400,30,61,2023-07-03,0.53,2,224,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2189294,Home in New Orleans · ★4.71 · 1 bedroom · 1 bed · 1 bath,10948438,Cathy,,Irish Channel,29.92281,-90.08621,Entire home/apt,85,30,38,2023-03-01,0.33,2,240,2,"Long-term host, exempt from registration"
2189313,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 2 baths,10948438,Cathy,,Irish Channel,29.92103,-90.08649,Entire home/apt,93,30,47,2023-07-06,0.41,2,138,5,"Long-term host, exempt from registration"
2192470,Home in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,1832077,Brian,,Holy Cross,29.96099949771703,-90.02173438511514,Private room,56,3,117,2023-06-19,1.02,4,128,19,"20-RSTR-26702, 20-OSTR-26700"
2203775,Rental unit in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 2 baths,1006034,Gwendolyn,,Treme - Lafitte,29.96876,-90.06839,Entire home/apt,115,30,132,2017-11-14,1.14,5,179,0,
2203814,Rental unit in New Orleans · ★4.66 · 1 bedroom · 1 bed · 1 bath,1006034,Gwendolyn,,Treme - Lafitte,29.96693,-90.06847,Entire home/apt,100,30,68,2017-10-30,0.59,5,365,0,City resgistration pending
2226543,Townhouse in New Orleans · ★4.76 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,,Tulane - Gravier,29.96304,-90.07953,Entire home/apt,205,1,203,2023-05-21,1.76,8,364,9,"22-CSTR-19616, 22-OSTR-10408"
2250080,Rental unit in New Orleans · ★4.89 · 2 bedrooms · 3 beds · 1 bath,11491946,Meg,,Marlyville - Fontainbleau,29.95493,-90.10798,Entire home/apt,128,2,97,2023-05-15,0.84,1,156,7,"21RSTR-02306, 21OSTR-01039"
2255065,Townhouse in New Orleans · ★4.69 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,,Tulane - Gravier,29.96295,-90.08169,Entire home/apt,203,1,226,2023-04-03,1.95,8,360,10,"22-CSTR-19618, 22-OSTR-10408"
2255182,Rental unit in New Orleans · ★4.77 · 2 bedrooms · 4 beds · 1 bath,6753577,Jo,,Treme - Lafitte,29.96589,-90.06681,Entire home/apt,150,30,210,2020-03-16,1.82,2,180,0,"17STR-10050, 17-OSTR-00010"
2272725,Home in New Orleans · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,11573383,Nancy,,St. Claude,29.96439,-90.03744,Entire home/apt,222,30,237,2023-07-11,2.04,1,302,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2295965,Home in New Orleans · ★4.80 · 2 bedrooms · 2 beds · 1 bath,6002761,Beverly,,Treme - Lafitte,29.96617,-90.06433,Entire home/apt,2500,120,271,2020-08-13,2.33,1,179,0,"18STR-18519, 20-OSTR-02074"
2297440,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 3 beds · 1 bath,11734377,Ryan,,Audubon,29.94982,-90.11606,Entire home/apt,108,1,602,2023-08-14,6.89,1,62,77,"17STR-03988, 19-OSTR-0000"
2315660,Home in New Orleans · ★4.92 · 3 bedrooms · 10 beds · 2 baths,11800706,Marcelin,,Broadmoor,29.94275,-90.10516,Entire home/apt,249,30,217,2023-08-07,1.91,1,280,35,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2359037,Home in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,77,2,225,2023-06-18,1.94,3,99,12,"19STR-19093, 20-OSTR-0264"
2359595,Home in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,72,2,235,2023-05-13,2.02,3,202,17,"19STR-19093, 20-OSTR-0264"
2359631,Home in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,75,2,219,2023-07-25,1.89,3,200,17,"19STR-19093, 20-ostr-0264"
2387100,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,12193877,M,,Lower Garden District,29.92983,-90.07568,Entire home/apt,105,30,27,2023-03-04,0.23,2,179,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2392147,Loft in New Orleans · ★4.93 · 1 bedroom · 3 beds · 1 bath,12219447,Phoebe,,Black Pearl,29.93833,-90.13355,Entire home/apt,125,30,173,2023-07-22,1.50,1,231,6,RS1C1W
2392262,Home in New Orleans · ★4.88 · 2 bedrooms · 3 beds · 2.5 baths,12220132,Jacob,,St. Thomas Dev,29.92405,-90.07428,Entire home/apt,493,30,17,2017-07-17,0.17,1,363,0,17STR-05861
2419449,Townhouse in New Orleans · ★4.58 · 2 bedrooms · 2 beds · 2.5 baths,1006034,Gwendolyn,,Treme - Lafitte,29.96699,-90.06852,Entire home/apt,150,30,69,2021-12-13,0.81,5,179,0,
2426273,Home in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,11918292,Colette,,St. Roch,29.97165,-90.05127,Private room,75,30,101,2019-03-27,1.04,1,0,0,City registration pending
2432541,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 2 beds · 1 bath,4777319,Meg,,Bywater,29.96277,-90.03329,Entire home/apt,125,30,185,2023-08-13,1.63,1,298,20,"19STR-12345, 10-OSTR-1234"
2454801,Home in New Orleans · ★4.86 · 2 bedrooms · 3 beds · 1 bath,11551717,Jessica,,St. Claude,29.96951,-90.04341,Entire home/apt,115,30,439,2023-04-16,3.80,1,180,20,"21RSTR-04353, 21OSTR-16028"
2460216,Hostel in New Orleans · ★4.74 · 1 bedroom · 2 beds · 1 bath,1201547,Steph,,Mid-City,29.97409,-90.10041,Private room,150,30,31,2020-02-26,0.27,1,365,0,19STR-21534
2520676,Home in New Orleans · ★4.54 · 4 bedrooms · 5 beds · 1 bath,7319703,Donald,,Marigny,29.96565,-90.06189,Entire home/apt,125,30,388,2023-03-19,3.37,5,266,8,"20STR-02083, 20-OSTR-02083"
2539803,Rental unit in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1 bath,13004929,Cheryl,,Marigny,29.96459,-90.05195,Entire home/apt,132,2,333,2023-08-30,2.90,1,208,38,"20-RSTR-31055, 22-OSTR-14846"
2550805,Townhouse in New Orleans · ★4.66 · 1 bedroom · 2 beds · 1 bath,13059899,Asia,,Marigny,29.96282,-90.05681,Entire home/apt,90,30,380,2023-08-29,3.52,8,215,33,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2578286,Rental unit in New Orleans · ★4.75 · 1 bedroom · 1 bed · 1 bath,13203909,Brandon,,Seventh Ward,29.97197,-90.06565,Entire home/apt,125,1,425,2023-08-20,3.70,5,74,35,"19STR-01538, 23-OSTR-01290"
2637023,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,10478109,Jeanne,,Bayou St. John,29.97566,-90.08891,Entire home/apt,675,30,3,2020-02-23,0.04,2,0,0,17STR-06349
2664790,Home in New Orleans · ★4.68 · 1 bedroom · 2 beds · 1 bath,13638657,Jonathan And Maria,,Fairgrounds,29.98414,-90.07457,Entire home/apt,80,1,323,2020-03-17,2.82,1,0,0,"19STR-12676, 19-OSTR-00000"
2670634,Rental unit in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,13670905,Chris,,French Quarter,29.96433,-90.06222,Entire home/apt,179,30,169,2019-12-11,1.48,1,155,0,City registration pending
2695902,Rental unit in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,13582442,Steve & Melissa,,Seventh Ward,29.96793,-90.06357,Entire home/apt,102,30,191,2023-07-31,1.76,1,257,3,17STR-10111
2701477,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,4983998,September,,Leonidas,29.95165,-90.13512,Entire home/apt,52,3,368,2023-08-23,4.05,7,15,53,"19STR-15641, 20-OSTR-1907"
2708004,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,9240904,Steve,,French Quarter,29.96454,-90.06268,Entire home/apt,170,3,435,2023-08-20,3.80,1,194,57,"17str-04094, 20-OSTR-1786"
2716497,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,4680678,Joseph,,Bayou St. John,29.97371,-90.08283,Entire home/apt,99,2,202,2023-08-19,1.77,1,106,34,"20-RSTR-32456, 20-OSTR-32454"
2726180,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,12193877,M,,Lower Garden District,29.93205,-90.07865,Entire home/apt,250,30,2,2016-11-01,0.02,2,0,0,
2748663,Rental unit in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 bath,401501,Yera,,Lower Garden District,29.93369,-90.07723,Private room,87,30,97,2020-01-15,0.85,1,87,0,City registration pending
2748797,Home in New Orleans · ★4.93 · 1 bedroom · 4 beds · 1 bath,13902616,Jay And A,,Marigny,29.96579,-90.06158,Entire home/apt,153,2,424,2023-07-06,3.74,2,141,51,"22RSTR-07203, 22-OSTR-09825"
2811767,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 private bath,2707644,Lindsay,,Mid-City,29.97414,-90.09828,Private room,48,1,138,2021-09-23,1.47,14,5,0,"21-CSTR-08131, 20-OSTR-02677"
2811768,Home in New Orleans · ★4.87 · 6 bedrooms · 7 beds · 3.5 baths,2707644,Lindsay,,Mid-City,29.9750919342041,-90.09893798828125,Entire home/apt,482,1,145,2023-06-25,1.31,14,213,17,"21-CSTR-08128, 20-OSTR-02677"
2836488,Home in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1 bath,14509974,Jeff & Melissa,,Bywater,29.96425,-90.04302,Entire home/apt,119,2,193,2023-06-26,1.70,1,325,36,"23-STR-06506, 23-OSTR-02122"
2866832,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,103427,Jacqueline M,,Lower Garden District,29.934,-90.07919,Entire home/apt,332,30,1,2015-01-02,0.01,2,180,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2888828,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 2 baths,486093,Virginia,,Marigny,29.9626,-90.0586,Entire home/apt,228,31,187,2023-07-16,1.65,2,276,31,"22-RSTR-04939, 21-OSTR-03993"
2896586,Bungalow in New Orleans · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,14803413,Deidra,,Algiers Point,29.95032,-90.05228,Entire home/apt,128,3,49,2023-05-09,0.64,2,158,4,"21-CSTR-07075, 22-OSTR-09177"
2902965,Home in New Orleans · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,4139221,Nicelle,,Fairgrounds,29.97786,-90.08036,Entire home/apt,528,30,46,2023-04-08,0.41,3,336,8,"22STR-11453, 22-OSTR-19733"
2907553,Guest suite in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,4139221,Nicelle,,Fairgrounds,29.98042,-90.08171,Entire home/apt,129,30,123,2023-05-15,1.17,3,261,12,"22STR-12387, 22-OSTR-12854"
2918872,Home in New Orleans · ★4.81 · 6 bedrooms · 15 beds · 2 baths,12055406,Graham,,Bywater,29.96609,-90.04785,Entire home/apt,512,2,151,2023-08-13,1.48,4,289,28,"22CSTR-14961, 22OSTR14963"
2926290,Home in New Orleans · ★4.64 · 3 bedrooms · 9 beds · 3 baths,10621726,Lorenzo & Shinda,,Seventh Ward,29.96925,-90.06298,Entire home/apt,457,30,15,2019-12-10,0.14,4,89,0,"20STR-07552, 20OSTR-04673"
2926851,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 private bath,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,85,2,114,2023-06-16,1.06,1,0,20,"22-RSTR-02464, 22-OSTR-02813"
2939429,Home in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 1 bath,14972186,Amelia,,Central City,29.93036,-90.08883,Entire home/apt,90,30,92,2023-03-06,0.81,1,120,3,City registration pending
3030123,Guesthouse in New Orleans · 2 bedrooms · 1 bed · 1 private bath,15433610,Emily,,Marigny,29.96428,-90.05711,Private room,178,30,0,,,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
3038967,"Home in  Uptown, New Orleans · 4 bedrooms · 6 beds · 3.5 baths",15474674,Anne,,Audubon,29.92264,-90.1257,Entire home/apt,900,30,0,,,1,365,0,17STR-09236
3057022,Home in New Orleans · ★4.94 · 3 bedrooms · 3 beds · 1 bath,4575123,Daniel,,Bywater,29.96222,-90.04297,Entire home/apt,145,1,458,2023-08-15,4.07,1,58,45,"23-NSTR-17516, 23-OSTR-14790"
3074691,Townhouse in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 3 baths,15535657,Liz,,West Riverside,29.9206,-90.12173,Entire home/apt,525,30,29,2022-12-15,0.27,3,239,2,"19STR-10000, 19-OSTR-0000"
